id,gender,religion,educ,income,space_housing,own_housing,height,health,use_internet,fairness,opinion_homosex,manda_speak,educ_fath,educ_moth,food_exp,education_exp,health_exp,educ_parent,married,race,age,weight,party,happiness
363,1,1,4,36000,39,0,146,3,1,4,1,3,3,1,NA,NA,NA,2,1,0,70,47.5,0,4
364,0,1,1,0,0,0,172,4,1,5,3,4,1,1,NA,NA,NA,1,1,0,68,65,0,5
365,1,1,10,50000,18,0,160,4,5,2,3,5,6,6,NA,NA,NA,6,1,0,32,25,0,3
367,1,0,1,18000,70,0,165,4,1,4,1,5,1,1,10000,0,0,1,0,0,84,74,0,5
368,0,1,13,100000,159,1,185,5,5,2,1,5,7,6,NA,NA,NA,6.5,1,0,29,80,1,5
369,0,1,4,20000,65,0,168,3,1,4,1,3,1,1,10000,0,15000,1,0,0,49,85,0,5
372,0,1,7,50000,93,1,170,4,5,3,1,4,3,1,NA,NA,NA,2,0,0,38,62.5,0,4
373,0,1,12,100000,150,0,172,3,5,4,1,5,6,4,NA,NA,NA,5,0,0,41,80,1,3
374,0,1,13,100000,64,0,178,5,4,4,2,5,6,1,10000,1000,30000,3.5,1,0,36,73,0,4
377,1,1,12,120000,60,0,161,4,5,2,3,5,12,12,NA,NA,NA,12,1,0,41,60,1,4
379,1,1,6,10000,110,1,160,5,5,4,1,3,3,4,10000,10000,1000,3.5,1,0,37,60,0,4
380,0,1,7,44000,70,1,160,3,5,2,1,4,3,2,30000,0,10000,2.5,1,0,64,70,1,4
381,1,1,4,0,58,0,163,4,4,3,2,3,3,3,NA,NA,NA,3,1,0,31,53,0,5
383,1,1,6,35000,70,1,165,3,2,2,1,5,3,2,10000,0,6000,2.5,1,0,61,65,0,4
384,0,1,7,40000,86,1,170,5,3,4,1,3,2,2,NA,NA,NA,2,1,0,75,60,1,5
385,1,1,4,0,11,0,158,4,2,4,1,3,3,1,24000,0,5000,2,1,0,58,60,1,5
386,1,1,1,36000,70,0,160,3,1,3,1,4,3,1,NA,NA,NA,2,0,0,84,75,0,5
387,1,1,6,200000,70,0,158,4,5,4,1,5,6,6,NA,NA,NA,6,1,0,38,75,0,4
388,0,1,4,100000,200,0,162,4,4,4,1,3,1,1,NA,NA,NA,1,1,0,45,65,0,4
389,1,1,13,190000,50,0,165,5,4,2,4,5,7,10,60000,5000,80000,8.5,0,0,30,70,1,4
390,1,1,10,0,114,0,170,4,5,2,3,5,6,3,NA,NA,NA,4.5,1,0,32,52,0,4
392,1,1,12,100000,54,1,162,3,4,4,1,5,14,7,NA,NA,NA,10.5,1,0,45,70,0,4
393,0,1,6,0,0,0,171,4,5,3,1,4,3,3,NA,NA,NA,3,1,1,61,64,0,3
394,1,1,4,0,13,0,157,5,3,3,1,5,4,4,NA,NA,NA,4,1,0,46,55,0,3
396,1,1,10,75000,200,0,165,3,5,1,1,4,4,4,11000,4000,5000,4,1,0,33,55,0,4
397,1,1,1,36600,60,0,164,2,1,5,1,5,2,1,NA,NA,NA,1.5,1,0,70,66.5,0,5
401,1,1,11,54000,97,0,155,3,5,3,4,4,4,6,1000,3000,10000,5,1,0,28,59.5,0,4
402,1,1,6,40000,55,0,160,2,2,1,1,5,3,1,NA,NA,NA,2,1,0,62,50,1,4
403,0,1,7,40000,81,0,173,3,5,3,3,4,6,6,NA,NA,NA,6,0,0,33,103,0,5
408,1,1,13,9888888,60,0,168,5,5,4,5,4,12,12,9999998,9999998,9999998,12,1,0,33,64,0,4
409,0,1,7,0,65,0,174,4,2,4,1,3,3,4,NA,NA,NA,3.5,0,0,58,76,1,4
410,1,1,6,36000,53,1,155,3,1,1,1,5,4,2,40000,0,3000,3,0,0,64,65,0,3
411,0,0,9,60000,71,1,168,3,5,3,1,5,5,6,36000,0,15000,5.5,1,1,65,69,1,4
412,1,1,11,0,60,0,160,4,5,4,1,5,6,4,9999999,9999999,9999999,5,1,0,32,55,1,5
413,0,1,12,100000,12,0,175,4,3,4,3,3,7,6,NA,NA,NA,6.5,1,0,26,65,1,4
415,0,1,12,0,60,0,180,4,5,1,3,5,6,6,NA,NA,NA,6,1,0,32,72.5,1,3
416,1,1,1,42000,50,0,158,3,1,3,1,3,1,1,NA,NA,NA,1,1,0,74,67.5,0,5
417,1,0,7,44000,73,1,150,4,1,4,1,4,1,2,NA,NA,NA,1.5,0,1,71,49,0,4
418,0,1,13,120000,0,0,190,5,5,2,3,5,9,9,NA,NA,NA,9,1,0,37,80,1,4
419,1,1,4,2800,10,0,148,1,1,1,1,5,2,1,NA,NA,NA,1.5,1,0,69,50,0,3
421,0,1,6,3300,22,0,176,3,4,1,1,4,2,1,NA,NA,NA,1.5,1,0,63,90,0,4
422,1,1,12,50000,110,1,165,5,5,4,3,5,4,4,20000,10000,5000,4,1,0,39,64,0,5
425,0,0,4,28000,61,0,165,4,1,4,1,4,3,1,NA,NA,NA,2,1,1,67,72.5,0,4
426,0,1,9,60000,13,0,173,3,5,4,1,5,4,3,NA,NA,NA,3.5,1,0,46,64,0,4
427,0,1,11,100000,32,1,176,4,4,4,1,5,3,6,NA,NA,NA,4.5,1,0,43,70,0,4
428,1,1,4,100000,104,1,160,5,5,4,1,4,3,3,NA,NA,NA,3,1,0,49,62.5,0,4
429,1,1,4,20000,10,0,150,4,2,3,1,4,3,1,500,7000,300,2,1,1,54,52.5,0,4
430,0,1,12,200000,54,0,188,3,4,2,1,5,6,9,15000,2000,0,7.5,1,1,32,120,0,4
432,1,0,4,0,130,0,153,4,5,4,2,3,6,6,NA,NA,NA,6,1,0,29,45,0,4
433,0,1,13,120000,60,0,182,4,5,4,3,5,6,12,NA,NA,NA,9,1,0,39,88,1,4
436,1,1,12,80000,30,0,160,3,5,3,3,4,7,7,NA,NA,NA,7,0,0,27,64,0,5
437,0,1,12,40000,180,0,170,5,5,4,3,3,3,4,NA,NA,NA,3.5,0,0,25,67.5,0,4
438,1,1,7,36000,80,1,170,3,4,2,1,5,7,1,NA,NA,NA,4,0,0,63,74,0,4
439,1,0,11,40000,59,1,165,4,4,2,1,5,2,2,40000,2000,3000,2,1,0,61,78,0,4
440,0,1,9,50000,60,1,170,4,5,4,1,5,12,12,NA,NA,NA,12,0,0,76,64,1,4
441,0,1,3,30000,54,1,180,2,1,3,1,3,1,2,NA,NA,NA,1.5,1,0,54,82.5,0,4
442,0,1,4,25000,200,1,170,2,1,2,1,3,1,1,10000,0,6000,1,1,0,53,80,0,5
443,0,1,4,36000,52,1,169,4,1,5,1,3,1,5,NA,NA,NA,3,1,0,73,65,1,5
445,1,0,7,21576,70,1,162,2,5,1,1,4,2,1,NA,NA,NA,1.5,0,0,55,62.5,0,4
446,1,1,13,200000,40,1,159,4,5,4,3,4,9,9,NA,NA,NA,9,1,1,35,50,1,4
447,0,1,10,40000,60,0,170,4,3,4,4,5,3,3,NA,NA,NA,3,1,0,47,77.5,0,4
448,0,1,6,66000,57,1,169,4,1,4,1,5,5,10,NA,NA,NA,7.5,0,1,86,68,1,3
449,0,1,10,150000,13,0,170,4,4,2,2,4,10,10,20000,9999998,0,10,0,0,35,55,0,4
450,1,0,11,120000,47,1,160,4,5,3,3,5,4,1,NA,NA,NA,2.5,0,0,30,50,1,4
452,1,1,4,36000,200,1,148,4,1,2,1,4,2,2,4200,0,1680,2,0,0,68,48.5,0,4
455,0,1,6,30000,97,1,170,3,4,4,3,3,4,1,NA,NA,NA,2.5,1,0,51,79,1,4
456,1,1,10,480000,77,0,150,4,4,4,1,4,10,6,20000,0,9000,8,1,0,77,42.5,0,5
459,1,1,9,40000,55,0,154,4,5,4,1,5,4,4,NA,NA,NA,4,1,0,49,55,1,4
460,0,1,7,56000,60,0,167,3,4,2,1,5,5,5,NA,NA,NA,5,1,0,71,73,1,5
461,0,1,6,72000,27,0,175,4,5,1,1,3,3,6,NA,NA,NA,4.5,0,0,40,68,0,2
462,0,1,9,90000,50,0,163,4,5,4,1,5,11,1,NA,NA,NA,6,1,0,61,55,1,4
463,0,0,6,40000,50,1,170,4,4,2,3,5,3,3,NA,NA,NA,3,1,1,58,70,0,4
465,1,1,4,30000,30,0,167,3,1,3,1,5,1,1,20000,0,8000,1,1,0,67,67,0,5
466,0,1,13,300000,92,1,180,4,5,4,1,4,4,3,NA,NA,NA,3.5,1,0,30,80,1,4
467,0,1,6,36000,59,1,170,4,1,4,1,4,1,1,NA,NA,NA,1,1,0,61,90,1,4
469,0,1,12,230000,34,1,180,3,5,2,3,5,6,6,NA,NA,NA,6,1,0,33,80,0,4
471,1,1,12,120000,45,1,165,3,4,4,3,5,6,6,NA,NA,NA,6,1,1,35,70,1,4
472,1,1,4,30000,47,0,164,3,5,2,1,5,3,1,5000,1000,3000,2,1,0,61,60,0,2
473,1,1,6,20000,60,0,164,3,5,4,3,5,3,3,NA,NA,NA,3,1,0,39,90,0,4
475,1,1,9,65000,40,0,164,2,5,3,3,5,12,10,25000,0,5000,11,0,1,31,80,0,4
476,1,1,12,136400,55,0,173,5,5,2,3,5,5,9,NA,NA,NA,7,0,0,29,65,1,4
478,0,1,12,300000,48,0,173,5,5,2,3,5,4,4,NA,NA,NA,4,1,0,30,70,0,4
479,0,1,9,0,119,1,165,4,5,1,1,5,6,3,NA,NA,NA,4.5,0,1,71,73,1,4
480,1,0,3,36000,43,1,158,3,1,3,1,4,2,2,NA,NA,NA,2,0,1,82,80,0,4
481,0,0,13,130000,38,1,179,4,5,4,1,5,4,3,NA,NA,NA,3.5,0,0,30,85,0,4
482,0,1,4,40000,43,0,170,2,3,4,1,5,2,1,24000,30000,10000,1.5,1,0,63,90,0,4
484,1,1,12,60000,50,0,155,5,4,5,5,5,6,3,NA,NA,NA,4.5,1,0,28,55,0,5
488,0,1,4,0,70,1,182,2,5,1,1,4,1,1,NA,NA,NA,1,1,0,63,85,0,4
490,0,1,10,200000,53,0,178,3,5,1,5,5,6,4,NA,NA,NA,5,0,1,32,92.5,0,3
491,1,1,6,50000,40,0,163,4,5,2,1,4,3,3,10000,0,0,3,1,0,48,60,0,4
492,1,1,12,66000,60,0,170,5,5,5,3,5,6,10,30000,0,0,8,0,0,22,78.5,1,5
493,0,1,4,35000,55,1,170,4,1,3,1,3,1,1,10000,0,10000,1,1,0,61,70,1,4
495,1,1,1,36000,50,1,165,4,1,4,3,2,5,5,NA,NA,NA,5,0,0,71,80,0,5
497,0,1,7,42000,56,0,167,3,4,4,1,5,2,1,NA,NA,NA,1.5,1,0,66,63,0,5
498,1,1,7,100000,45,0,170,5,4,2,1,3,12,4,35000,20000,20000,8,1,1,41,58,0,4
499,1,1,6,0,80,0,167,3,1,4,1,4,5,3,NA,NA,NA,4,1,0,54,70,0,4
501,1,1,12,100000,80,0,162,4,5,3,3,4,4,4,NA,NA,NA,4,0,0,32,60,1,4
502,0,1,12,0,80,1,175,5,5,2,1,5,5,5,NA,NA,NA,5,1,0,63,65,1,4
504,1,1,10,80000,40,0,160,4,5,3,1,4,4,5,NA,NA,NA,4.5,1,0,26,50,0,3
505,1,1,9,54000,48,1,157,4,4,2,1,5,1,1,14400,0,1500,1,0,0,80,70,1,4
506,0,1,12,110000,60,0,175,5,5,4,1,4,4,3,15000,50000,3000,3.5,1,0,36,80,1,3
508,0,1,6,100000,110,0,175,5,5,3,3,3,3,4,NA,NA,NA,3.5,1,0,36,80,0,4
509,1,1,6,52800,50,0,164,3,4,4,1,5,5,4,NA,NA,NA,4.5,1,0,58,66,0,4
510,0,0,6,40000,50,0,172,4,3,3,1,5,3,3,NA,NA,NA,3,1,1,57,85,0,4
511,0,1,10,70000,12,0,168,4,1,2,1,3,1,1,NA,NA,NA,1,1,0,65,65,0,2
513,0,1,4,60000,70,1,170,3,1,3,1,4,1,1,NA,NA,NA,1,0,0,80,70,1,4
518,0,1,4,30000,54,0,172,3,5,2,1,4,5,1,NA,NA,NA,3,1,0,55,80,0,2
519,1,1,4,10000,80,1,155,3,1,2,1,5,1,1,20000,0,20000,1,1,0,66,58,0,4
520,0,1,12,0,59,1,165,1,5,1,1,5,1,2,NA,NA,NA,1.5,0,0,52,55,0,1
521,1,1,4,40000,133,1,160,4,5,2,3,4,2,1,40000,0,2300,1.5,1,0,65,73,0,5
522,1,1,12,100000,68,1,165,5,5,4,3,5,4,4,40000,0,1000,4,1,0,27,64,1,4
525,0,1,4,0,60,0,176,5,5,4,1,3,4,4,10000,0,40000,4,0,0,22,73,0,4
527,0,1,6,35000,65,1,168,4,5,2,1,4,3,1,NA,NA,NA,2,1,0,60,71.5,0,4
528,1,1,4,20000,258,1,155,4,1,3,1,3,1,1,NA,NA,NA,1,1,0,74,65,0,4
529,1,1,3,14000,70,0,155,3,1,5,1,3,1,3,NA,NA,NA,2,1,0,49,55,0,3
530,1,1,12,80000,100,0,166,4,5,4,3,4,10,10,NA,NA,NA,10,1,0,39,78,1,5
531,0,1,12,80000,60,0,187,4,4,3,1,5,12,12,20000,0,2000,12,0,0,30,110,0,4
532,1,1,7,24000,60,0,160,4,5,4,1,5,5,1,NA,NA,NA,3,1,0,54,75,0,5
533,1,1,12,0,60,0,165,5,5,2,3,5,6,6,NA,NA,NA,6,1,0,30,60,0,4
534,0,1,13,0,80,1,174,4,5,3,1,5,4,4,NA,NA,NA,4,1,1,39,80,1,4
536,1,1,4,40000,40,1,160,4,4,2,3,4,3,3,NA,NA,NA,3,0,0,62,75,0,4
537,1,1,1,0,23,0,158,2,1,4,1,3,1,1,NA,NA,NA,1,0,0,82,45,0,4
538,1,1,7,40000,123,1,170,3,2,4,4,4,4,3,10000,0,3000,3.5,1,0,53,60,0,4
539,1,1,10,200000,148,1,160,5,5,3,1,5,6,1,NA,NA,NA,3.5,1,0,39,49,0,4
541,0,1,13,150000,60,0,190,4,5,4,2,5,11,11,NA,NA,NA,11,1,0,30,86,0,4
543,0,1,12,100000,190,1,181,5,5,4,3,5,11,11,NA,NA,NA,11,1,0,36,75,1,5
544,1,1,6,0,90,0,160,1,4,1,3,4,7,4,NA,NA,NA,5.5,1,0,44,70,0,3
545,1,1,4,60000,14,0,156,5,4,3,1,4,4,3,NA,NA,NA,3.5,0,0,28,40,0,4
546,0,1,4,50000,40,0,171,3,2,3,1,4,2,2,NA,NA,NA,2,1,0,67,93,0,2
547,1,1,3,0,40,0,168,5,1,3,3,3,5,5,NA,NA,NA,5,1,0,43,64,0,5
548,0,1,11,100000,65,1,185,5,5,2,1,5,6,6,20000,0,1000,6,1,0,24,70,1,5
549,0,0,10,84000,30,0,171,4,1,4,1,5,2,1,9999998,9999998,9999998,1.5,0,0,83,82.5,1,4
550,0,1,10,70000,82,1,180,4,4,4,1,4,3,1,20000,0,2000,2,1,1,64,95,1,4
551,0,1,7,42000,120,1,175,3,1,2,1,4,1,1,NA,NA,NA,1,1,0,70,83.5,1,4
552,1,1,3,45600,10,0,151,3,2,4,1,3,5,1,6000,0,4000,3,0,0,39,43,0,4
553,0,1,6,0,46,0,150,3,1,4,1,4,2,1,20000,0,2000,1.5,1,0,57,52,0,5
554,1,1,10,18000,200,1,160,4,5,4,1,5,13,5,5000,0,2000,9,0,0,23,50,0,4
556,1,1,3,36000,100,1,168,3,1,4,1,2,2,1,NA,NA,NA,1.5,1,0,73,75,1,4
557,0,1,6,60000,90,0,180,4,4,2,1,5,2,1,NA,NA,NA,1.5,1,0,58,100,0,4
559,1,1,11,60000,52,0,160,4,5,2,3,5,4,4,NA,NA,NA,4,1,1,28,70,0,4
561,0,1,4,20000,76,1,175,3,1,4,1,3,1,1,10000,0,5000,1,1,0,53,70,0,4
562,0,1,12,80000,50,0,173,3,5,3,3,3,6,6,NA,NA,NA,6,0,0,34,67,1,4
563,0,1,12,80000,55,0,170,4,4,3,3,2,3,3,20000,0,3000,3,1,0,29,60,0,3
564,1,1,7,40000,100,1,150,3,1,2,1,3,2,1,NA,NA,NA,1.5,1,0,70,55,1,4
565,0,1,6,50000,108,0,173,4,5,1,1,3,4,1,NA,NA,NA,2.5,1,0,41,85,1,4
567,0,0,8,36000,55,0,170,3,4,3,1,3,3,3,10000,0,0,3,0,1,62,70,0,3
568,1,1,11,72000,92,1,157,4,5,2,1,5,6,6,NA,NA,NA,6,1,0,33,65,0,5
569,1,1,9,67200,54,1,157,4,4,3,3,3,2,2,40000,0,6000,2,1,0,62,45,1,4
572,0,1,12,60000,38,1,168,5,1,4,1,5,3,3,NA,NA,NA,3,1,0,80,60,0,5
573,1,1,12,120000,97,0,160,3,5,4,5,5,3,4,NA,NA,NA,3.5,1,0,34,57,1,2
574,1,1,7,0,89,1,163,2,1,2,1,4,3,1,9999998,9999998,9999998,2,1,0,74,31.5,1,4
575,1,1,10,0,60,0,160,3,4,4,3,5,3,4,35000,13000,3300,3.5,1,0,34,75,0,5
576,0,1,3,20000,8,0,165,3,2,1,1,3,3,3,5000,20000,1000,3,1,0,38,70,0,1
578,0,1,9,0,147,0,174,4,5,4,1,5,1,1,9999998,0,0,1,1,0,55,75,1,5
579,0,1,4,30000,50,1,174,4,4,3,1,4,3,3,30000,0,4000,3,1,0,65,85,0,5
581,1,1,12,108000,120,1,160,3,5,4,1,5,5,1,NA,NA,NA,3,0,0,86,52.5,1,4
583,1,1,13,200000,89,1,158,4,5,3,3,4,9,3,NA,NA,NA,6,1,0,38,47,1,4
585,1,1,10,50400,45,0,151,4,4,2,3,5,14,12,NA,NA,NA,13,1,0,68,68,0,3
587,0,1,5,100000,37,0,168,3,5,4,3,3,5,3,NA,NA,NA,4,0,0,29,80,0,4
588,1,1,8,36000,74,0,155,3,1,3,1,5,3,1,NA,NA,NA,2,1,0,62,55,0,4
589,1,1,4,9600,50,0,160,4,1,1,1,5,5,5,12000,0,12000,5,1,0,53,70,0,3
590,1,1,6,50000,69,0,155,3,3,3,2,5,2,2,NA,NA,NA,2,1,0,55,76,0,4
591,1,1,4,36000,70,0,166,3,1,2,1,5,2,2,NA,NA,NA,2,0,0,66,69,0,4
594,1,1,4,29000,110,0,156,3,1,4,3,5,4,1,NA,NA,NA,2.5,1,0,65,65,0,4
596,1,1,4,50000,91,0,165,5,4,3,3,3,6,4,18000,20000,2000,5,1,0,34,54,0,5
598,0,1,4,31350,70,1,167,4,1,5,3,3,12,4,NA,NA,NA,8,0,0,51,51,0,5
599,1,1,13,170000,80,0,167,3,5,3,4,5,12,10,NA,NA,NA,11,0,0,30,53,0,4
600,1,1,6,0,20,0,163,4,5,1,3,4,4,1,NA,NA,NA,2.5,0,0,38,50,1,3
601,1,1,1,30000,40,0,154,3,1,2,1,3,1,1,NA,NA,NA,1,0,0,82,55,0,4
602,0,0,6,0,15,0,176,5,5,1,1,5,3,3,NA,NA,NA,3,0,1,33,80,0,1
603,1,1,4,36000,66,0,160,2,1,4,3,4,5,2,NA,NA,NA,3.5,1,0,72,70,0,4
604,0,1,11,100000,30,0,178,2,5,3,1,5,4,7,50000,25000,4000,5.5,1,0,38,80,0,4
606,0,1,12,200000,40,0,165,2,5,2,3,5,6,6,NA,NA,NA,6,1,0,30,50,0,4
609,1,1,3,20000,156,1,150,3,1,4,1,4,2,1,NA,NA,NA,1.5,1,0,80,60,0,5
612,0,1,9,100000,68,0,170,3,5,3,4,4,6,6,30000,0,10000,6,1,0,29,84,0,4
614,1,1,10,40000,20,0,161,4,5,2,4,5,6,6,NA,NA,NA,6,0,0,27,48.5,0,4
615,1,1,10,5000,76,0,165,4,5,4,5,5,4,4,10000,4000,2000,4,0,0,20,60,1,4
616,0,1,12,70000,60,0,174,3,1,1,1,3,1,1,20000,0,8000,1,0,0,84,73,0,5
618,0,1,6,20000,37,1,181,2,1,4,3,4,4,3,9999998,0,0,3.5,1,0,50,110,0,4
619,0,0,12,70000,43,1,177,3,4,3,3,5,4,4,30000,5000,2000,4,1,0,37,81,1,4
620,0,1,4,36000,60,0,165,4,5,3,1,3,1,1,20000,8000,0,1,1,0,51,70,0,3
621,0,1,5,50000,55,0,178,4,5,3,1,5,12,5,NA,NA,NA,8.5,1,0,41,85,0,4
622,1,1,9,40000,68,0,160,3,5,2,1,5,2,2,20000,0,3000,2,1,0,60,60,1,4
624,0,1,6,57000,96,0,184,3,5,4,1,5,2,2,NA,NA,NA,2,1,0,54,78,0,4
626,1,1,4,42000,60,0,150,3,3,3,1,5,1,1,NA,NA,NA,1,1,0,63,63,0,5
627,1,1,13,100000,90,0,170,4,4,4,3,4,6,11,30000,10000,10000,8.5,0,0,25,60,1,4
628,0,1,6,60000,60,0,160,4,4,2,1,5,2,2,NA,NA,NA,2,1,0,58,70,0,5
629,0,1,9,60000,60,1,170,3,1,4,1,5,1,1,NA,NA,NA,1,1,0,62,73,1,4
631,1,1,12,0,60,0,160,4,4,4,3,3,4,1,9999999,9999999,9999999,2.5,1,0,30,65,0,5
632,0,1,10,200000,87,0,175,4,4,3,1,3,2,1,10000,0,0,1.5,1,0,50,67.5,0,5
633,1,1,4,0,30,0,160,5,4,2,1,4,1,3,NA,NA,NA,2,1,0,32,60,0,5
634,1,1,6,36000,30,0,152,3,5,4,1,3,7,4,NA,NA,NA,5.5,0,0,23,45,1,4
635,0,1,4,50000,35,0,170,4,4,4,1,5,7,3,NA,NA,NA,5,1,0,41,77.5,0,4
636,0,1,3,994800,80,0,165,2,1,2,1,3,1,1,10000,0,20000,1,1,0,72,65,0,4
637,1,1,10,30000,100,0,170,4,5,2,1,5,6,6,NA,NA,NA,6,1,0,30,54,0,4
638,1,1,12,80000,60,0,158,4,5,3,1,5,7,3,NA,NA,NA,5,1,0,29,60,0,4
639,1,1,7,36000,20,0,150,5,4,3,1,3,4,3,NA,NA,NA,3.5,1,0,31,42.5,0,5
640,1,1,12,60000,116,1,160,4,3,3,1,5,2,2,NA,NA,NA,2,1,0,63,60,1,4
641,1,1,6,24000,60,0,164,3,5,2,1,5,2,3,8000,3000,3000,2.5,1,0,55,62.5,0,3
642,1,1,10,40000,60,0,167,4,4,3,3,5,6,6,NA,NA,NA,6,1,0,29,64,1,3
644,1,1,7,0,70,0,164,5,4,4,1,5,4,4,30000,20000,0,4,1,0,42,60,0,5
645,1,1,4,18000,120,0,156,2,5,2,1,4,1,1,40000,0,12000,1,1,0,62,60,0,4
647,1,1,4,30000,48,0,174,3,2,3,1,4,3,3,NA,NA,NA,3,1,0,69,75,0,4
649,1,1,12,50000,55,0,163,4,5,4,3,4,7,7,30000,0,0,7,0,0,24,55,0,5
650,1,1,4,0,70,0,165,3,4,4,1,4,3,3,60000,20000,2000,3,0,1,26,56,0,3
651,1,1,13,100000,56,0,158,4,4,4,1,5,12,5,9999998,9999998,9999998,8.5,1,0,45,75,1,5
652,0,1,12,90000,94,0,178,3,4,4,3,3,4,6,NA,NA,NA,5,1,0,32,70,1,2
654,0,1,10,30000,64,0,165,3,5,2,1,3,7,4,NA,NA,NA,5.5,0,0,42,50,0,3
655,1,1,4,0,0,0,158,5,5,1,5,4,3,5,NA,NA,NA,4,0,0,18,53,0,5
656,1,1,4,48000,72,0,163,5,1,4,1,3,3,3,16000,0,1000,3,0,1,60,60,0,5
657,1,1,6,0,50,0,161,4,4,2,2,4,4,4,NA,NA,NA,4,1,0,29,50,0,3
659,1,1,13,100000,55,0,168,3,5,4,3,4,5,6,10000,5000,1000,5.5,0,0,30,54,0,4
660,1,1,12,70000,60,0,165,4,5,2,3,5,3,3,NA,NA,NA,3,0,0,35,49,0,2
662,1,1,4,36000,40,1,154,1,4,4,1,4,12,5,NA,NA,NA,8.5,0,0,71,50,0,4
664,1,1,12,100000,130,0,163,4,5,3,1,5,3,3,NA,NA,NA,3,1,0,39,56,0,4
666,1,1,4,27000,43,1,169,1,5,4,1,5,2,2,NA,NA,NA,2,1,0,64,60,1,4
667,1,1,14,0,60,0,167,3,1,2,1,3,5,5,NA,NA,NA,5,1,0,63,64,1,4
668,1,1,12,40000,130,0,158,5,5,2,3,4,4,4,NA,NA,NA,4,0,0,24,48,1,5
671,0,1,6,0,110,0,183,5,5,4,5,5,12,11,NA,NA,NA,11.5,0,0,20,65,0,5
672,0,1,4,60000,59,1,166,3,1,2,1,5,2,1,NA,NA,NA,1.5,1,0,63,70,0,4
673,0,1,7,100000,75,0,170,4,5,1,3,4,3,4,NA,NA,NA,3.5,1,0,29,80,0,3
674,1,1,13,300000,240,1,162,3,5,2,3,5,6,12,NA,NA,NA,9,1,0,54,55,0,4
677,1,1,1,0,93,0,157,2,1,3,1,3,1,1,30000,20000,30000,1,1,0,65,47.5,1,4
678,0,1,7,50000,140,1,171,3,1,2,1,3,1,1,NA,NA,NA,1,1,0,80,84,1,4
679,1,1,12,150000,118,0,168,5,4,4,4,5,10,6,NA,NA,NA,8,1,0,32,50,0,5
680,1,1,7,100000,76,0,155,4,5,4,4,5,4,4,NA,NA,NA,4,0,1,24,50,1,4
681,0,1,13,80000,96,0,176,5,5,4,1,5,4,4,NA,NA,NA,4,1,0,49,99,0,4
683,0,0,4,55000,58,0,156,2,1,4,1,3,1,1,20000,0,10000,1,1,0,82,72,0,4
684,1,1,3,24000,100,1,160,3,1,4,1,5,2,1,9999998,9999998,2800,1.5,1,0,82,52.5,0,4
685,1,1,12,80000,62,0,160,3,4,4,1,3,6,5,40000,0,1000,5.5,1,0,80,40,1,4
686,0,1,10,0,140,1,186,3,4,2,3,4,3,3,NA,NA,NA,3,1,0,54,77.5,0,4
687,1,1,6,20000,20,0,167,4,5,2,1,4,6,6,NA,NA,NA,6,1,1,34,48,0,4
689,1,0,6,50000,20,0,160,3,5,2,1,5,3,1,NA,NA,NA,2,0,0,21,50,1,4
690,0,0,4,48000,63,1,162,4,2,3,1,5,3,5,NA,NA,NA,4,1,1,75,70,0,4
691,0,1,13,240000,70,1,173,4,5,2,3,4,4,6,18000,50000,500,5,1,0,42,78,0,5
693,1,1,3,30000,8,0,167,3,4,4,1,2,3,1,NA,NA,NA,2,1,0,45,63,0,4
694,0,1,6,10000,30,0,168,4,5,2,1,4,1,1,NA,NA,NA,1,1,0,47,57.5,0,5
696,1,1,10,70000,18,0,162,5,5,3,1,5,3,3,30000,10000,10000,3,1,0,36,80,0,5
697,0,1,7,42000,58,1,165,3,3,2,1,5,2,1,NA,NA,NA,1.5,1,0,79,59,0,4
698,0,1,6,48000,56,0,170,5,1,5,1,5,1,1,NA,NA,NA,1,1,0,63,74.5,0,2
699,1,1,11,70000,70,0,162,5,5,2,3,5,4,4,10000,2000,4000,4,1,0,32,65,1,5
700,0,1,11,400,58,0,187,5,5,3,5,5,3,3,NA,NA,NA,3,0,0,24,85,0,3
701,1,0,6,36000,98,0,175,3,5,4,2,5,6,13,NA,NA,NA,9.5,0,0,22,58,1,5
702,1,1,13,40000,51,0,163,4,4,4,3,3,4,6,NA,NA,NA,5,1,1,36,55,1,4
705,0,1,6,0,52,0,177,1,4,2,1,5,5,5,24000,0,10000,5,1,0,54,77,0,2
706,0,1,4,600000,108,1,172,5,4,4,1,4,4,3,8000,20000,0,3.5,1,1,38,110,0,5
707,0,1,4,50000,50,0,174,3,4,1,4,5,6,12,9999999,9999999,9999999,9,0,0,34,80,0,4
708,1,1,4,30000,100,1,160,1,1,4,1,3,1,2,30000,0,10000,1.5,1,0,68,60,0,4
709,1,1,4,20000,75,0,159,3,1,3,1,5,1,1,NA,NA,NA,1,1,0,61,52,0,4
710,1,1,9,50000,54,0,165,5,5,3,1,5,6,3,NA,NA,NA,4.5,1,0,40,47,0,4
713,1,1,12,70000,105,0,160,5,5,4,3,4,6,4,20000,0,0,5,0,0,27,46,0,4
715,1,1,1,0,50,0,150,4,4,3,1,3,3,3,NA,NA,NA,3,1,0,47,50.5,0,4
716,0,0,12,30000,10,0,182,4,5,3,1,4,6,6,9999998,0,10000,6,0,0,23,80,0,4
717,1,1,1,48000,62,0,162,2,1,4,1,3,2,1,NA,NA,NA,1.5,1,0,61,60,0,5
